method,duration,bias,cost,tau_p,tau_v
AKDEc,32,0.859513013,512.1389024,86164.091,3600
AKDEc,32,1.187507875,350.9142482,86164.091,3600
AKDEc,32,0.987433545,509.0412869,86164.091,3600
AKDEc,32,1.004161574,305.98317,86164.091,3600
AKDEc,32,0.760590437,560.5541401,86164.091,3600
AKDEc,32,0.760765889,517.6732109,86164.091,3600
AKDEc,32,1.059662465,291.481688,86164.091,3600
AKDEc,32,0.945260065,386.5175767,86164.091,3600
AKDEc,32,0.875380601,562.1028161,86164.091,3600
AKDEc,32,0.6522256,416.3720582,86164.091,3600
AKDEc,32,1.066588965,591.9248981,86164.091,3600
AKDEc,32,0.833424488,516.9661102,86164.091,3600
AKDEc,32,1.539334444,393.0156105,86164.091,3600
AKDEc,32,0.674857634,377.4889126,86164.091,3600
AKDEc,32,0.630412646,537.3682787,86164.091,3600
AKDEc,32,0.844766762,520.6234045,86164.091,3600
AKDEc,32,0.921806442,520.7105775,86164.091,3600
AKDEc,32,1.126153245,437.275733,86164.091,3600
AKDEc,32,0.860607392,443.3582435,86164.091,3600
AKDEc,32,0.685412048,361.8676028,86164.091,3600
AKDEc,32,0.746763923,499.8918653,86164.091,3600
AKDEc,32,0.98110671,376.5603914,86164.091,3600
AKDEc,32,0.754667534,507.684108,86164.091,3600
AKDEc,32,1.172451222,571.8753867,86164.091,3600
AKDEc,32,0.812971416,517.9439075,86164.091,3600
AKDEc,32,0.630610556,559.7250254,86164.091,3600
AKDEc,32,1.364743839,457.8701591,86164.091,3600
AKDEc,32,0.855847055,374.8783739,86164.091,3600
AKDEc,32,0.691631928,359.6291609,86164.091,3600
AKDEc,32,0.921315104,490.8509061,86164.091,3600
AKDEc,32,1.022571597,286.8189676,86164.091,3600
AKDEc,32,0.975612993,541.718868,86164.091,3600
AKDEc,32,0.934926293,363.6161742,86164.091,3600
AKDEc,32,0.907013129,574.7021651,86164.091,3600
AKDEc,32,1.008613182,426.9736683,86164.091,3600
AKDEc,32,0.845275945,601.4085536,86164.091,3600
AKDEc,32,0.960725416,582.8301866,86164.091,3600
AKDEc,32,0.809653386,369.5536418,86164.091,3600
AKDEc,32,0.801224637,504.1005325,86164.091,3600
AKDEc,32,1.101569932,361.5482824,86164.091,3600
AKDEc,32,0.729290279,528.1155183,86164.091,3600
AKDEc,32,0.719605142,515.0672698,86164.091,3600
AKDEc,32,0.831049174,434.8695548,86164.091,3600
AKDEc,32,0.879853883,354.7570996,86164.091,3600
AKDEc,32,0.905003042,572.0385983,86164.091,3600
AKDEc,32,0.791995957,563.7412791,86164.091,3600
AKDEc,32,0.912863792,376.7368715,86164.091,3600
AKDEc,32,0.998673074,537.6057928,86164.091,3600
AKDEc,32,0.701603084,386.7598076,86164.091,3600
AKDEc,32,0.857813127,513.9158065,86164.091,3600
AKDEc,32,0.763304596,574.5932794,86164.091,3600
AKDEc,32,0.810265019,566.0011194,86164.091,3600
AKDEc,32,0.809761483,384.5542073,86164.091,3600
AKDEc,32,0.819243416,550.1364346,86164.091,3600
AKDEc,32,1.050474424,583.5164726,86164.091,3600
AKDEc,32,1.147268992,412.1721916,86164.091,3600
AKDEc,32,0.853960866,370.2513304,86164.091,3600
AKDEc,32,1.043573501,292.1012335,86164.091,3600
AKDEc,32,0.838636307,396.3487146,86164.091,3600
AKDEc,32,0.882107983,521.7506061,86164.091,3600
AKDEc,32,0.972582821,564.8011203,86164.091,3600
AKDEc,32,0.778537077,530.3131547,86164.091,3600
AKDEc,32,1.093365519,562.633399,86164.091,3600
AKDEc,32,0.959414754,371.1580698,86164.091,3600
AKDEc,32,1.148846278,442.8861325,86164.091,3600
AKDEc,32,0.706994698,391.5491338,86164.091,3600
AKDEc,32,0.811586575,524.9422553,86164.091,3600
AKDEc,32,0.869743792,511.8738697,86164.091,3600
AKDEc,32,1.318100232,359.2776325,86164.091,3600
AKDEc,32,0.860892326,366.1083283,86164.091,3600
AKDEc,32,1.248248924,536.526866,86164.091,3600
AKDEc,32,0.914943019,521.2358642,86164.091,3600
AKDEc,32,0.867471113,570.8330066,86164.091,3600
AKDEc,32,1.131526561,543.8667176,86164.091,3600
AKDEc,32,0.890956124,370.4238107,86164.091,3600
AKDEc,32,0.97836876,524.2283494,86164.091,3600
AKDEc,32,1.052274779,372.5368228,86164.091,3600
AKDEc,32,0.952318468,541.2906275,86164.091,3600
AKDEc,32,0.750934709,463.1311071,86164.091,3600
AKDEc,32,1.012858219,305.3387911,86164.091,3600
AKDEc,32,1.011738194,507.6758776,86164.091,3600
AKDEc,32,0.830497045,313.5753493,86164.091,3600
AKDEc,32,0.726255851,298.0093563,86164.091,3600
AKDEc,32,0.953705048,414.9528208,86164.091,3600
AKDEc,32,0.750059147,283.6983154,86164.091,3600
AKDEc,32,0.915269525,280.8337288,86164.091,3600
AKDEc,32,0.987599059,543.1877902,86164.091,3600
AKDEc,32,0.949398558,280.1975715,86164.091,3600
AKDEc,32,1.22297142,520.5258877,86164.091,3600
AKDEc,32,0.912733092,267.1400845,86164.091,3600
AKDEc,32,1.052811699,278.489511,86164.091,3600
AKDEc,32,0.796024223,521.5571501,86164.091,3600
AKDEc,32,0.905628106,217.6039712,86164.091,3600
AKDEc,32,0.967376444,263.5625987,86164.091,3600
AKDEc,32,0.868510877,269.7157855,86164.091,3600
AKDEc,32,0.808067096,537.8672483,86164.091,3600
AKDEc,32,0.719115719,293.4927089,86164.091,3600
AKDEc,32,1.092008724,505.5476117,86164.091,3600
AKDEc,32,1.151466696,283.2761421,86164.091,3600
AKDEc,32,0.70798859,253.7608416,86164.091,3600
AKDEc,32,1.021116281,518.4462419,86164.091,3600
AKDEc,32,1.235451599,256.7924974,86164.091,3600
AKDEc,32,0.82480888,281.8609412,86164.091,3600
AKDEc,32,1.060025922,547.9209116,86164.091,3600
AKDEc,32,0.899285893,302.1401141,86164.091,3600
AKDEc,32,1.231557335,270.1116216,86164.091,3600
AKDEc,32,1.054193409,528.425559,86164.091,3600
AKDEc,32,0.939140839,283.9040678,86164.091,3600
AKDEc,32,0.887448813,271.2552433,86164.091,3600
AKDEc,32,0.769580801,528.7015989,86164.091,3600
AKDEc,32,0.811976855,283.5996859,86164.091,3600
AKDEc,32,0.672418993,516.9604285,86164.091,3600
AKDEc,32,0.997840229,280.2411358,86164.091,3600
AKDEc,32,0.66483093,269.3813615,86164.091,3600
AKDEc,32,1.120908956,505.0445735,86164.091,3600
AKDEc,32,1.008184291,279.5538781,86164.091,3600
AKDEc,32,0.980511576,282.1735268,86164.091,3600
AKDEc,32,0.873920866,259.157249,86164.091,3600
AKDEc,32,1.057647548,532.2158594,86164.091,3600
AKDEc,32,0.987099236,286.296958,86164.091,3600
AKDEc,32,1.104378577,527.3087468,86164.091,3600
AKDEc,32,1.147985501,261.2997923,86164.091,3600
AKDEc,32,0.894414662,277.8714075,86164.091,3600
AKDEc,32,0.904128079,528.90467,86164.091,3600
AKDEc,32,1.115692974,270.9554071,86164.091,3600
AKDEc,32,0.973282166,277.916101,86164.091,3600
AKDEc,32,0.807362068,262.4288757,86164.091,3600
AKDEc,32,1.117473197,542.4363194,86164.091,3600
AKDEc,32,0.760431986,281.5840926,86164.091,3600
AKDEc,32,0.722786808,514.0867631,86164.091,3600
AKDEc,32,1.185113495,287.2773297,86164.091,3600
AKDEc,32,0.920588136,268.5252898,86164.091,3600
AKDEc,32,1.048772768,506.6768973,86164.091,3600
AKDEc,32,0.768116903,292.6995742,86164.091,3600
AKDEc,32,0.935986767,439.6306112,86164.091,3600
AKDEc,32,0.912735408,277.9729505,86164.091,3600
AKDEc,32,0.727244588,228.7603104,86164.091,3600
AKDEc,32,0.986595534,223.5571864,86164.091,3600
AKDEc,32,0.704964566,530.9832239,86164.091,3600
AKDEc,32,1.040348379,225.0896125,86164.091,3600
AKDEc,32,1.18347053,301.0781302,86164.091,3600
AKDEc,32,0.876094814,516.3751497,86164.091,3600
AKDEc,32,1.48640795,292.7324901,86164.091,3600
AKDEc,32,0.7354292,517.2116239,86164.091,3600
AKDEc,32,0.848300325,306.1545274,86164.091,3600
AKDEc,32,0.740692084,228.7938471,86164.091,3600
AKDEc,32,0.5867087,269.0520029,86164.091,3600
AKDEc,32,0.707360437,519.8186731,86164.091,3600
AKDEc,32,0.827996559,273.5558527,86164.091,3600
AKDEc,32,0.768448337,264.9829931,86164.091,3600
AKDEc,32,0.803619121,501.5797279,86164.091,3600
AKDEc,32,0.854217305,283.5881186,86164.091,3600
AKDEc,32,1.028594167,541.6953881,86164.091,3600
AKDEc,32,1.064804744,282.4873519,86164.091,3600
AKDEc,32,0.957909654,291.6800997,86164.091,3600
AKDEc,32,1.092961928,223.7934468,86164.091,3600
AKDEc,32,0.923909709,218.9940686,86164.091,3600
AKDEc,32,0.949734826,152.2653279,86164.091,3600
AKDEc,32,0.851846993,173.4213262,86164.091,3600
AKDEc,32,0.839164424,154.5580187,86164.091,3600
AKDEc,32,0.955688095,154.5607285,86164.091,3600
AKDEc,32,1.168391039,139.2512715,86164.091,3600
AKDEc,32,1.07298039,187.70838,86164.091,3600
AKDEc,32,0.878418933,184.9234574,86164.091,3600
AKDEc,32,0.712062499,160.1560452,86164.091,3600
AKDEc,32,1.019027727,180.8088396,86164.091,3600
AKDEc,32,0.766160196,193.594274,86164.091,3600
AKDEc,32,0.812959823,182.9424973,86164.091,3600
AKDEc,32,1.198961229,179.096936,86164.091,3600
AKDEc,32,0.886313091,178.4911933,86164.091,3600
AKDEc,32,0.816642659,166.6975846,86164.091,3600
AKDEc,32,0.728069699,184.4031,86164.091,3600
AKDEc,32,1.068726756,193.8227897,86164.091,3600
pHREML_AKDEc,32,0.591374665,550.8182249,86164.091,3600
pHREML_AKDEc,32,0.742019408,559.9356065,86164.091,3600
pHREML_AKDEc,32,0.827136001,671.0928316,86164.091,3600
pHREML_AKDEc,32,0.760573254,676.7212288,86164.091,3600
pHREML_AKDEc,32,1.280083787,827.3201199,86164.091,3600
pHREML_AKDEc,32,1.234814471,826.308357,86164.091,3600
pHREML_AKDEc,32,0.719613468,860.5797067,86164.091,3600
pHREML_AKDEc,32,1.402048634,865.0001516,86164.091,3600
pHREML_AKDEc,32,1.095566063,581.2841277,86164.091,3600
pHREML_AKDEc,32,0.930037257,579.24406,86164.091,3600
pHREML_AKDEc,32,1.088321237,859.5660758,86164.091,3600
pHREML_AKDEc,32,1.125621405,868.8769696,86164.091,3600
pHREML_AKDEc,32,0.729472058,827.3100784,86164.091,3600
pHREML_AKDEc,32,0.799373301,853.5075498,86164.091,3600
pHREML_AKDEc,32,0.813205843,864.079083,86164.091,3600
pHREML_AKDEc,32,0.97862561,883.3707128,86164.091,3600
pHREML_AKDEc,32,0.930514643,559.4093821,86164.091,3600
pHREML_AKDEc,32,0.956563657,567.2230642,86164.091,3600
pHREML_AKDEc,32,1.373207802,572.9277453,86164.091,3600
pHREML_AKDEc,32,0.8931606,567.2705255,86164.091,3600
pHREML_AKDEc,32,0.783304474,836.151511,86164.091,3600
pHREML_AKDEc,32,1.216366201,859.0480292,86164.091,3600
pHREML_AKDEc,32,1.095094998,849.1195614,86164.091,3600
pHREML_AKDEc,32,0.919071607,862.8470299,86164.091,3600
pHREML_AKDEc,32,1.132421969,876.8287947,86164.091,3600
pHREML_AKDEc,32,0.674846049,882.6270995,86164.091,3600
pHREML_AKDEc,32,0.831635537,531.9277902,86164.091,3600
pHREML_AKDEc,32,0.848375769,555.8949504,86164.091,3600
pHREML_AKDEc,32,1.144822139,880.7583272,86164.091,3600
pHREML_AKDEc,32,0.849736468,868.2831218,86164.091,3600
pHREML_AKDEc,32,0.978818335,833.7353911,86164.091,3600
pHREML_AKDEc,32,0.695733746,830.90469,86164.091,3600
pHREML_AKDEc,32,0.942242774,834.7390239,86164.091,3600
pHREML_AKDEc,32,1.116469067,859.3618817,86164.091,3600
pHREML_AKDEc,32,1.131681685,564.59165,86164.091,3600
pHREML_AKDEc,32,0.756160495,573.8457778,86164.091,3600
pHREML_AKDEc,32,1.053046576,564.4860921,86164.091,3600
pHREML_AKDEc,32,0.842552173,573.0178523,86164.091,3600
pHREML_AKDEc,32,0.862020375,839.0101454,86164.091,3600
pHREML_AKDEc,32,0.882791743,863.352948,86164.091,3600
pHREML_AKDEc,32,0.960097693,843.361661,86164.091,3600
pHREML_AKDEc,32,0.678041571,835.8018827,86164.091,3600
pHREML_AKDEc,32,0.796905877,836.8715158,86164.091,3600
pHREML_AKDEc,32,1.044197133,833.3676689,86164.091,3600
pHREML_AKDEc,32,0.66327812,591.8520103,86164.091,3600
pHREML_AKDEc,32,0.969225955,567.5226786,86164.091,3600
pHREML_AKDEc,32,0.87869504,695.4581661,86164.091,3600
pHREML_AKDEc,32,0.787337311,857.0158293,86164.091,3600
pHREML_AKDEc,32,0.737353225,830.3425677,86164.091,3600
pHREML_AKDEc,32,1.009387003,846.7310152,86164.091,3600
pHREML_AKDEc,32,0.865027287,843.3160665,86164.091,3600
pHREML_AKDEc,32,0.799763642,866.8416312,86164.091,3600
pHREML_AKDEc,32,0.840346146,567.2213042,86164.091,3600
pHREML_AKDEc,32,0.76908495,563.8092964,86164.091,3600
pHREML_AKDEc,32,1.205322397,879.5563278,86164.091,3600
pHREML_AKDEc,32,0.872798533,555.6912861,86164.091,3600
pHREML_AKDEc,32,1.125126062,553.8790271,86164.091,3600
pHREML_AKDEc,32,1.382648158,670.1926458,86164.091,3600
pHREML_AKDEc,32,0.948977927,864.0245571,86164.091,3600
pHREML_AKDEc,32,0.85173194,842.3134687,86164.091,3600
pHREML_AKDEc,32,0.759283679,865.5495296,86164.091,3600
pHREML_AKDEc,32,0.988664386,874.7971218,86164.091,3600
pHREML_AKDEc,32,1.080617157,571.1600313,86164.091,3600
pHREML_AKDEc,32,1.114750757,571.7033823,86164.091,3600
pHREML_AKDEc,32,0.742240275,666.0227525,86164.091,3600
pHREML_AKDEc,32,0.948209161,875.700974,86164.091,3600
pHREML_AKDEc,32,0.963070184,862.3121572,86164.091,3600
pHREML_AKDEc,32,0.840768204,690.4219677,86164.091,3600
pHREML_AKDEc,32,0.977999599,867.1288683,86164.091,3600
pHREML_AKDEc,32,0.73367165,930.0970182,86164.091,3600
pHREML_AKDEc,32,0.914879465,594.4171767,86164.091,3600
pHREML_AKDEc,32,0.904551208,574.4155691,86164.091,3600
pHREML_AKDEc,32,1.220867958,848.2914274,86164.091,3600
pHREML_AKDEc,32,1.021068828,590.2051752,86164.091,3600
pHREML_AKDEc,32,0.959158897,604.1845236,86164.091,3600
pHREML_AKDEc,32,0.927424494,901.2793674,86164.091,3600
pHREML_AKDEc,32,1.11714775,832.9234197,86164.091,3600
pHREML_AKDEc,32,1.036418571,841.3187258,86164.091,3600
pHREML_AKDEc,32,0.758334597,908.3603032,86164.091,3600
pHREML_AKDEc,32,0.998912219,882.3742566,86164.091,3600
pHREML_AKDEc,32,0.927077689,590.662353,86164.091,3600
pHREML_AKDEc,32,1.086003205,865.797895,86164.091,3600
pHREML_AKDEc,32,1.185434109,584.7428038,86164.091,3600
pHREML_AKDEc,32,0.853756159,874.5856688,86164.091,3600
pHREML_AKDEc,32,0.98114447,898.3057365,86164.091,3600
pHREML_AKDEc,32,1.133638557,888.3859484,86164.091,3600
pHREML_AKDEc,32,0.760464467,921.6327233,86164.091,3600
pHREML_AKDEc,32,0.870857767,595.7503719,86164.091,3600
pHREML_AKDEc,32,0.871098395,902.4367237,86164.091,3600
pHREML_AKDEc,32,0.736814292,618.3232727,86164.091,3600
pHREML_AKDEc,32,1.004219685,844.629287,86164.091,3600
pHREML_AKDEc,32,0.791253181,854.1329048,86164.091,3600
pHREML_AKDEc,32,1.137975727,595.3383079,86164.091,3600
pHREML_AKDEc,32,0.858489533,840.8846033,86164.091,3600
pHREML_AKDEc,32,1.082413321,865.3365924,86164.091,3600
pHREML_AKDEc,32,0.910638289,595.6222847,86164.091,3600
pHREML_AKDEc,32,0.77982876,934.1108737,86164.091,3600
pHREML_AKDEc,32,0.749088564,888.9341455,86164.091,3600
pHREML_AKDEc,32,1.007477562,849.568352,86164.091,3600
pHREML_AKDEc,32,0.782835458,607.1236362,86164.091,3600
pHREML_AKDEc,32,0.917054885,587.3565331,86164.091,3600
pHREML_AKDEc,32,0.768232181,837.929636,86164.091,3600
pHREML_AKDEc,32,1.125036313,860.677912,86164.091,3600
pHREML_AKDEc,32,0.725219249,885.722193,86164.091,3600
pHREML_AKDEc,32,1.048508791,919.0675821,86164.091,3600
pHREML_AKDEc,32,0.969563594,473.0775318,86164.091,3600
pHREML_AKDEc,32,0.752592009,604.4222693,86164.091,3600
pHREML_AKDEc,32,0.787770099,890.7910612,86164.091,3600
pHREML_AKDEc,32,0.913536743,823.632467,86164.091,3600
pHREML_AKDEc,32,0.880574057,729.6367872,86164.091,3600
pHREML_AKDEc,32,0.940781704,598.1699772,86164.091,3600
pHREML_AKDEc,32,0.922272878,820.6247838,86164.091,3600
pHREML_AKDEc,32,0.891591192,592.2579899,86164.091,3600
pHREML_AKDEc,32,0.982258607,901.4424605,86164.091,3600
pHREML_AKDEc,32,0.788954175,899.4464324,86164.091,3600
pHREML_AKDEc,32,1.414880951,913.2209206,86164.091,3600
pHREML_AKDEc,32,0.770923887,857.8641052,86164.091,3600
pHREML_AKDEc,32,0.686673071,709.7204657,86164.091,3600
pHREML_AKDEc,32,0.688665641,610.2492599,86164.091,3600
pHREML_AKDEc,32,1.160683204,593.003979,86164.091,3600
pHREML_AKDEc,32,0.991069208,859.731791,86164.091,3600
pHREML_AKDEc,32,1.253940398,902.6395056,86164.091,3600
pHREML_AKDEc,32,0.939878424,602.7953303,86164.091,3600
pHREML_AKDEc,32,0.964497465,902.7328725,86164.091,3600
pHREML_AKDEc,32,0.761077293,844.7151983,86164.091,3600
pHREML_AKDEc,32,0.99493038,617.0331924,86164.091,3600
pHREML_AKDEc,32,1.070486893,844.8191764,86164.091,3600
pHREML_AKDEc,32,1.232500895,869.3326643,86164.091,3600
pHREML_AKDEc,32,0.862138627,836.4088504,86164.091,3600
pHREML_AKDEc,32,0.787983139,594.5428853,86164.091,3600
pHREML_AKDEc,32,0.653984118,587.4977109,86164.091,3600
pHREML_AKDEc,32,0.74792823,890.2993724,86164.091,3600
pHREML_AKDEc,32,0.80010331,907.190244,86164.091,3600
pHREML_AKDEc,32,0.80415847,871.8196368,86164.091,3600
pHREML_AKDEc,32,0.952546842,846.4492748,86164.091,3600
pHREML_AKDEc,32,1.191610745,927.1171944,86164.091,3600
pHREML_AKDEc,32,0.920321349,595.7382169,86164.091,3600
pHREML_AKDEc,32,0.790260982,593.2413814,86164.091,3600
pHREML_AKDEc,32,1.238203155,871.354244,86164.091,3600
pHREML_AKDEc,32,0.83352309,881.4732118,86164.091,3600
pHREML_AKDEc,32,0.832034076,478.0114691,86164.091,3600
pHREML_AKDEc,32,1.024184704,485.19859,86164.091,3600
pHREML_AKDEc,32,0.872292293,896.6813171,86164.091,3600
pHREML_AKDEc,32,1.220433634,844.534179,86164.091,3600
pHREML_AKDEc,32,0.924441111,843.1138477,86164.091,3600
pHREML_AKDEc,32,0.945851673,922.1757655,86164.091,3600
pHREML_AKDEc,32,0.668966306,888.3089616,86164.091,3600
pHREML_AKDEc,32,0.750140353,602.5866723,86164.091,3600
pHREML_AKDEc,32,0.839838235,604.0632694,86164.091,3600
pHREML_AKDEc,32,1.146358752,897.0035481,86164.091,3600
pHREML_AKDEc,32,1.049070211,834.3426442,86164.091,3600
pHREML_AKDEc,32,1.010060437,852.7538655,86164.091,3600
pHREML_AKDEc,32,0.894344481,919.258589,86164.091,3600
pHREML_AKDEc,32,0.855764368,612.2116964,86164.091,3600
pHREML_AKDEc,32,0.958967141,871.4607069,86164.091,3600
pHREML_AKDEc,32,0.793319904,594.4943721,86164.091,3600
pHREML_AKDEc,32,1.171506472,839.0874839,86164.091,3600
pHREML_AKDEc,32,1.243716321,718.9975638,86164.091,3600
pHREML_AKDEc,32,1.099795509,865.0149591,86164.091,3600
pHREML_AKDEc,32,1.880602225,615.3323729,86164.091,3600
pHREML_AKDEc,32,0.870312602,841.016428,86164.091,3600
pHREML_AKDEc,32,0.560984136,587.1909084,86164.091,3600
pHREML_AKDEc,32,1.100071815,871.8904634,86164.091,3600
pHREML_AKDEc,32,1.095195344,893.7703052,86164.091,3600
pHREML_AKDEc,32,1.023938135,851.4347739,86164.091,3600
pHREML_AKDEc,32,1.115131341,590.3974595,86164.091,3600
pHREML_AKDEc,32,0.822723248,607.3726616,86164.091,3600
pHREML_AKDEc,32,0.678942977,851.3913288,86164.091,3600
pHREML_AKDEc,32,0.822810748,897.2071087,86164.091,3600
pHREML_AKDEc,32,1.133331277,854.9685152,86164.091,3600
pHREML_AKDEc,32,0.78873348,904.9342303,86164.091,3600
pHREML_AKDEc,32,0.754179534,586.5528784,86164.091,3600
pHREML_AKDEc,32,0.812092916,888.4330125,86164.091,3600
pHREML_AKDEc,32,0.850617213,597.2457228,86164.091,3600
pHREML_AKDEc,32,0.811512441,854.6545019,86164.091,3600
pHREML_AKDEc,32,0.818462616,845.1295338,86164.091,3600
pHREML_AKDEc,32,0.830716128,848.023351,86164.091,3600
pHREML_AKDEc,32,0.702019585,902.2958562,86164.091,3600
pHREML_AKDEc,32,1.006440749,593.6557245,86164.091,3600
pHREML_AKDEc,32,0.63246381,612.0158217,86164.091,3600
pHREML_AKDEc,32,0.785280546,874.9610677,86164.091,3600
pHREML_AKDEc,32,1.036280884,923.907037,86164.091,3600
pHREML_AKDEc,32,0.922508952,832.2228425,86164.091,3600
pHREML_AKDEc,32,0.707661093,593.3989351,86164.091,3600
pHREML_AKDEc,32,1.136982231,845.0272951,86164.091,3600
pHREML_AKDEc,32,1.165855443,586.399956,86164.091,3600
pHREML_AKDEc,32,0.831944348,837.0110402,86164.091,3600
pHREML_AKDEc,32,0.831932044,915.1104565,86164.091,3600
pHREML_AKDEc,32,0.705006923,912.6749725,86164.091,3600
pHREML_AKDEc,32,1.043862169,594.1408863,86164.091,3600
pHREML_AKDEc,32,1.432431791,881.0269883,86164.091,3600
pHREML_AKDEc,32,0.998568025,889.6884856,86164.091,3600
pHREML_AKDEc,32,0.718819558,607.9662795,86164.091,3600
pHREML_AKDEc,32,1.144015779,696.9580488,86164.091,3600
pHREML_AKDEc,32,1.011799844,726.0028446,86164.091,3600
pHREML_AKDEc,32,0.723595223,840.6688766,86164.091,3600
pHREML_AKDEc,32,0.891787257,601.9906478,86164.091,3600
pHREML_AKDEc,32,0.7417532,608.4909708,86164.091,3600
pHREML_AKDEc,32,0.723485301,672.7912593,86164.091,3600
pHREML_AKDEc,32,0.636087254,919.8543134,86164.091,3600
pHREML_AKDEc,32,0.802835321,895.3401535,86164.091,3600
pHREML_AKDEc,32,1.024846398,884.4965935,86164.091,3600
pHREML_AKDEc,32,0.973933863,491.3005633,86164.091,3600
pHREML_AKDEc,32,1.035538896,612.8100383,86164.091,3600
pHREML_AKDEc,32,0.767407608,892.8784161,86164.091,3600
pHREML_AKDEc,32,1.089750778,846.7781692,86164.091,3600
pHREML_AKDEc,32,0.968198894,848.1124735,86164.091,3600
pHREML_AKDEc,32,1.143751511,708.3159556,86164.091,3600
pHREML_AKDEc,32,1.05856688,729.5593927,86164.091,3600
pHREML_AKDEc,32,0.978636176,585.3470175,86164.091,3600
pHREML_AKDEc,32,0.743058238,840.791554,86164.091,3600
pHREML_AKDEc,32,0.95611879,601.1137514,86164.091,3600
pHREML_AKDEc,32,0.976577194,705.9615483,86164.091,3600
pHREML_AKDEc,32,0.810706825,893.162806,86164.091,3600
pHREML_AKDEc,32,0.991859349,600.2172244,86164.091,3600
pHREML_AKDEc,32,0.792261602,850.415556,86164.091,3600
pHREML_AKDEc,32,0.774329786,591.1266832,86164.091,3600
pHREML_AKDEc,32,1.098544028,902.0871608,86164.091,3600
pHREML_AKDEc,32,0.719041963,884.8697312,86164.091,3600
pHREML_AKDEc,32,0.781252985,829.4609938,86164.091,3600
pHREML_AKDEc,32,0.735347048,830.0461359,86164.091,3600
pHREML_AKDEc,32,0.905938864,596.4956772,86164.091,3600
pHREML_AKDEc,32,1.222936811,623.7229238,86164.091,3600
pHREML_AKDEc,32,0.645787955,885.7186618,86164.091,3600
pHREML_AKDEc,32,1.125023794,842.8893938,86164.091,3600
pHREML_AKDEc,32,0.763489996,884.1713676,86164.091,3600
pHREML_AKDEc,32,0.904882306,930.4093969,86164.091,3600
pHREML_AKDEc,32,0.878032957,822.3433912,86164.091,3600
pHREML_AKDEc,32,1.225770132,585.5543902,86164.091,3600
pHREML_AKDEc,32,1.026680122,498.432008,86164.091,3600
pHREML_AKDEc,32,1.009361979,861.9265795,86164.091,3600
