"event-id","visible","timestamp","location-long","location-lat","sensor-type","individual-taxon-canonical-name","tag-local-identifier","individual-local-identifier","study-name"
"140",7017149921,TRUE,2014-08-26 16:15:00,101.959215444966,14.5458698096315,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"141",7017149922,TRUE,2014-08-27 05:39:00,101.959215444966,14.5458698096315,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"142",7017149923,TRUE,2014-08-27 10:48:00,101.959215444966,14.5458698096315,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"143",7017149924,TRUE,2014-08-27 16:36:00,101.959215444966,14.5458698096315,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"144",7017149925,TRUE,2014-08-28 06:54:00,101.959215444966,14.5458698096315,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"145",7017149926,TRUE,2014-08-28 11:43:00,101.959215444966,14.5458698096315,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"146",7017149927,TRUE,2014-08-28 16:14:00,101.959215444966,14.5458698096315,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"147",7017149928,TRUE,2014-08-28 19:40:00,101.959215444966,14.5458698096315,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"148",7017149929,TRUE,2014-08-29 07:15:00,101.959215444966,14.5458698096315,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"149",7017149930,TRUE,2014-08-29 11:03:00,101.959215444966,14.5458698096315,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"150",7017149931,TRUE,2014-08-29 16:08:00,101.959215444966,14.5458698096315,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"151",7017149932,TRUE,2014-08-30 07:07:00,101.960337227231,14.5465600358172,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"152",7017149933,TRUE,2014-08-30 10:55:00,101.960337227231,14.5465600358172,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"153",7017149934,TRUE,2014-08-30 23:06:00,101.962797108844,14.5446956172621,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"154",7017149935,TRUE,2014-08-31 07:01:00,101.964305092087,14.545146128776,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"155",7017149936,TRUE,2014-08-31 12:25:00,101.964305092087,14.545146128776,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"156",7017149937,TRUE,2014-08-31 16:18:00,101.964305092087,14.545146128776,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"157",7017149938,TRUE,2014-08-31 21:00:00,101.965905072999,14.5462366593929,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"158",7017149939,TRUE,2014-09-01 06:22:00,101.965905072999,14.5462366593929,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"159",7017149940,TRUE,2014-09-01 11:10:00,101.965905072999,14.5462366593929,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"160",7017149941,TRUE,2014-09-01 16:43:00,101.965895079333,14.5461826004901,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"161",7017149942,TRUE,2014-09-02 06:44:00,101.965895079333,14.5461826004901,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"162",7017149943,TRUE,2014-09-02 11:33:00,101.965895079333,14.5461826004901,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"163",7017149944,TRUE,2014-09-02 16:16:00,101.965895079333,14.5461826004901,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"164",7017149945,TRUE,2014-09-03 11:22:00,101.965895079333,14.5461826004901,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"165",7017149946,TRUE,2014-09-03 16:00:00,101.965895079333,14.5461826004901,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"166",7017149947,TRUE,2014-09-04 06:43:00,101.965895079333,14.5461826004901,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"167",7017149948,TRUE,2014-09-04 13:17:00,101.965895079333,14.5461826004901,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"168",7017149949,TRUE,2014-09-04 16:11:00,101.965895079333,14.5461826004901,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"169",7017149950,TRUE,2014-09-05 06:34:00,101.965895079333,14.5461826004901,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"170",7017149951,TRUE,2014-09-05 11:16:00,101.965895079333,14.5461826004901,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"171",7017149952,TRUE,2014-09-05 16:13:00,101.965895079333,14.5461826004901,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"172",7017149953,TRUE,2014-09-06 06:51:00,101.965895079333,14.5461826004901,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"173",7017149954,TRUE,2014-09-06 10:59:00,101.965895079333,14.5461826004901,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"174",7017149955,TRUE,2014-09-06 16:06:00,101.965895079333,14.5461826004901,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"175",7017149956,TRUE,2014-09-07 05:37:00,101.965895079333,14.5461826004901,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"176",7017149957,TRUE,2014-09-07 10:59:00,101.965895079333,14.5461826004901,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"177",7017149958,TRUE,2014-09-07 15:48:00,101.965895079333,14.5461826004901,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"178",7017149959,TRUE,2014-09-07 20:13:00,101.965895079333,14.5461826004901,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"179",7017149960,TRUE,2014-09-08 06:01:00,101.965895079333,14.5461826004901,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"180",7017149961,TRUE,2014-09-08 11:40:00,101.965895079333,14.5461826004901,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"181",7017149962,TRUE,2014-09-08 16:26:00,101.968089213442,14.5445563067079,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"182",7017149963,TRUE,2014-09-08 19:30:00,101.968089213442,14.5445563067079,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"183",7017149964,TRUE,2014-09-09 05:51:00,101.968089213442,14.5445563067079,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"184",7017149965,TRUE,2014-09-09 11:39:00,101.968089213442,14.5445563067079,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"185",7017149966,TRUE,2014-09-09 17:11:00,101.968089213442,14.5445563067079,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"186",7017149967,TRUE,2014-09-10 05:47:00,101.968089213442,14.5445563067079,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"187",7017149968,TRUE,2014-09-10 11:06:00,101.968089213442,14.5445563067079,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"188",7017149969,TRUE,2014-09-10 15:24:00,101.96807115666,14.5445926593912,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"189",7017149970,TRUE,2014-09-10 20:04:00,101.969699892123,14.5450596644022,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"190",7017149971,TRUE,2014-09-11 06:11:00,101.969699892123,14.5450596644022,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"191",7017149972,TRUE,2014-09-11 10:31:00,101.969699892123,14.5450596644022,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"192",7017149973,TRUE,2014-09-11 16:13:00,101.970280780722,14.5455128675363,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"193",7017149974,TRUE,2014-09-11 19:50:00,101.970280780722,14.5455128675363,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"194",7017149975,TRUE,2014-09-12 05:41:00,101.970280780722,14.5455128675363,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"195",7017149976,TRUE,2014-09-12 11:23:00,101.970868491123,14.5450899854337,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"196",7017149977,TRUE,2014-09-12 13:57:00,101.970868491123,14.5450899854337,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"197",7017149978,TRUE,2014-09-12 16:11:00,101.970003138385,14.5448571359327,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"198",7017149979,TRUE,2014-09-12 20:20:00,101.972151300709,14.5488034507043,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"199",7017149980,TRUE,2014-09-13 05:57:00,101.971975897204,14.5488598643299,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"200",7017149981,TRUE,2014-09-13 11:18:00,101.971975897204,14.5488598643299,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"201",7017149982,TRUE,2014-09-13 16:54:00,101.971975897204,14.5488598643299,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"202",7017149983,TRUE,2014-09-13 20:02:00,101.971975897204,14.5488598643299,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"203",7017149984,TRUE,2014-09-14 05:46:00,101.971975897204,14.5488598643299,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"204",7017149985,TRUE,2014-09-14 10:48:00,101.971975897204,14.5488598643299,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"205",7017149986,TRUE,2014-09-14 18:18:00,101.971890612199,14.5501072098292,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"206",7017149987,TRUE,2014-09-14 20:45:00,101.971890612199,14.5501072098292,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"207",7017149988,TRUE,2014-09-15 05:41:00,101.971890612199,14.5501072098292,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"208",7017149989,TRUE,2014-09-15 11:13:00,101.971890612199,14.5501072098292,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"209",7017149990,TRUE,2014-09-15 17:07:00,101.971890612199,14.5501072098292,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"210",7017149991,TRUE,2014-09-15 19:52:00,101.971890612199,14.5501072098292,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"211",7017149992,TRUE,2014-09-16 05:34:00,101.971890612199,14.5501072098292,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"212",7017149993,TRUE,2014-09-16 11:37:00,101.971890612199,14.5501072098292,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"213",7017149994,TRUE,2014-09-16 16:40:00,101.971890612199,14.5501072098292,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"214",7017149995,TRUE,2014-09-17 06:11:00,101.971890612199,14.5501072098292,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"215",7017149996,TRUE,2014-09-17 11:23:00,101.971890612199,14.5501072098292,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"216",7017149997,TRUE,2014-09-17 16:05:00,101.971890612199,14.5501072098292,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"217",7017149998,TRUE,2014-09-18 06:21:00,101.971890612199,14.5501072098292,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"218",7017149999,TRUE,2014-09-18 11:15:00,101.971890612199,14.5501072098292,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"219",7017150000,TRUE,2014-09-18 16:10:00,101.971890612199,14.5501072098292,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"220",7017150001,TRUE,2014-09-18 20:22:00,101.971890612199,14.5501072098292,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"221",7017150002,TRUE,2014-09-19 06:06:00,101.971890612199,14.5501072098292,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"222",7017150003,TRUE,2014-09-19 11:08:00,101.971890612199,14.5501072098292,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"223",7017150004,TRUE,2014-09-19 17:58:00,101.971890612199,14.5501072098292,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"224",7017150005,TRUE,2014-09-20 09:23:00,101.971890612199,14.5501072098292,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"225",7017150006,TRUE,2014-09-20 12:30:00,101.971890612199,14.5501072098292,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"226",7017150007,TRUE,2014-09-20 16:04:00,101.971890612199,14.5501072098292,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"227",7017150008,TRUE,2014-09-20 18:43:00,101.971890612199,14.5501072098292,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"228",7017150009,TRUE,2014-09-21 06:41:00,101.971890612199,14.5501072098292,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"229",7017150010,TRUE,2014-09-21 11:30:00,101.971890612199,14.5501072098292,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"230",7017150011,TRUE,2014-09-21 16:14:00,101.971890612199,14.5501072098292,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"231",7017150012,TRUE,2014-09-21 19:52:00,101.971890612199,14.5501072098292,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"232",7017150013,TRUE,2014-09-22 06:33:00,101.971890612199,14.5501072098292,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"233",7017150014,TRUE,2014-09-22 11:20:00,101.971890612199,14.5501072098292,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
"234",7017150015,TRUE,2014-09-22 15:59:00,101.971890612199,14.5501072098292,"radio-transmitter","Ophiophagus hannah","#556574378","OPHA2","King cobra (Ophiophagus hannah), Elapidae, Thailand"
